Auth. Code,Tax Type,Start Date,End Date,Coterm. Valid,Reg. Valid,Supp. Valid,Vac. Valid,Cum. Valid,Daily Factor,Additional Tax,Tax Disposition,Mandatory,PSR Proc. Flag,EIC Cert
390063,1,19990601,0,0,1,1,1,0,0,0,0,1,1,0
390063,70,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390063,71,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390063,72,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390064,1,20170101,0,0,1,1,1,0,0,0,0,1,0,0
390064,70,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390064,71,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390064,72,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390065,1,19900101,0,0,1,1,1,0,0,0,0,1,1,0
390065,70,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390065,71,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390065,72,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390066,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
390066,70,20110101,0,0,1,1,1,0,0,0,0,0,0,0
390066,71,20110101,0,0,1,1,1,0,0,0,0,0,0,0
390066,72,20110101,0,0,1,1,1,0,0,0,0,0,0,0
390067,1,19920101,0,0,1,1,1,0,0,0,0,1,1,0
390067,70,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390067,71,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390067,72,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390068,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
390068,70,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390068,71,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390068,72,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390069,1,19900101,0,0,1,1,1,0,0,0,0,1,1,0
390069,70,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390069,71,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390069,72,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390070,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
390070,70,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390070,71,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390070,72,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390071,1,20000101,0,0,1,1,1,0,0,0,0,1,1,0
390071,70,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390071,71,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390071,72,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390072,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
390072,70,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390072,71,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390072,72,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390073,1,20130101,0,0,1,1,1,0,0,0,0,1,0,0
390074,1,20000101,0,0,1,1,1,0,0,0,0,1,1,0
390074,70,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390074,71,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390074,72,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390075,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
390075,70,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390075,71,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390075,72,19900101,0,0,1,1,1,0,0,0,0,0,1,0
390077,1,19920101,0,0,1,1,1,0,0,0,0,1,1,0
390077,70,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390077,71,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390077,72,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390078,1,19920101,0,0,1,1,1,0,0,0,0,1,1,0
390078,70,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390078,71,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390078,72,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390079,1,19960101,0,0,1,1,1,0,0,0,0,1,1,0
390079,70,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390079,71,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390079,72,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390080,1,19960101,0,0,1,1,1,0,0,0,0,1,1,0
390080,70,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390080,71,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390080,72,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390081,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
390081,70,20050101,0,0,1,1,1,0,0,0,0,0,1,0
390081,71,20050101,0,0,1,1,1,0,0,0,0,0,1,0
390081,72,20050101,0,0,1,1,1,0,0,0,0,0,1,0
390082,1,19920101,0,0,1,1,1,0,0,0,0,1,1,0
390082,70,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390082,71,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390082,72,19920101,0,0,1,1,1,0,0,0,0,0,1,0
390083,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
390083,70,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390083,71,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390083,72,19910101,0,0,1,1,1,0,0,0,0,0,1,0
390085,1,20140101,0,0,1,1,1,0,0,0,0,1,1,0
390085,70,20140101,0,0,1,1,1,0,0,0,0,0,1,0
390085,71,20140101,0,0,1,1,1,0,0,0,0,0,1,0
390085,72,20140101,0,0,1,1,1,0,0,0,0,0,1,0
390086,1,19970101,0,0,1,1,1,0,0,0,0,1,1,0
390086,70,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390086,71,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390086,72,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390087,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
390087,70,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390087,71,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390087,72,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390089,1,20080101,0,0,1,1,1,0,0,0,0,1,0,0
390090,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
390090,70,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390090,71,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390090,72,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390091,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
390091,70,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390091,71,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390091,72,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390092,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
390092,70,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390092,71,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390092,72,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390093,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
390093,70,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390093,71,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390093,72,19930101,0,0,1,1,1,0,0,0,0,0,1,0
390094,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
390094,70,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390094,71,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390094,72,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390095,1,20200101,0,0,1,1,1,0,0,0,0,1,1,0
390095,70,20200101,0,0,1,1,1,0,0,0,0,0,1,0
390095,71,20200101,0,0,1,1,1,0,0,0,0,0,1,0
390095,72,20200101,0,0,1,1,1,0,0,0,0,0,1,0
390096,1,20000101,0,0,1,1,1,0,0,0,0,1,1,0
390096,70,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390096,71,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390096,72,20000101,0,0,1,1,1,0,0,0,0,0,1,0
390097,1,20200101,0,0,1,1,1,0,0,0,0,1,0,0
390098,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
390098,70,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390098,71,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390098,72,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390099,1,20150101,0,0,1,1,1,0,0,0,0,1,0,0
390100,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
390100,70,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390100,71,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390100,72,19950101,0,0,1,1,1,0,0,0,0,0,1,0
390103,1,19960101,0,0,1,1,1,0,0,0,0,1,1,0
390103,70,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390103,71,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390103,72,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390104,1,20100101,0,0,1,1,1,0,0,0,0,1,0,0
390104,70,20100101,0,0,1,1,1,0,0,0,0,0,0,0
390104,71,20100101,0,0,1,1,1,0,0,0,0,0,0,0
390104,72,20100101,0,0,1,1,1,0,0,0,0,0,0,0
390105,1,19960101,0,0,1,1,1,0,0,0,0,1,1,0
390105,70,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390105,71,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390105,72,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390106,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
390106,70,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390106,71,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390106,72,19960101,0,0,1,1,1,0,0,0,0,0,1,0
390107,1,20010101,0,0,1,1,1,0,0,0,0,1,1,0
390107,70,20010101,0,0,1,1,1,0,0,0,0,0,1,0
390107,71,20010101,0,0,1,1,1,0,0,0,0,0,1,0
390107,72,20010101,0,0,1,1,1,0,0,0,0,0,1,0
390108,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
390108,70,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390108,71,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390108,72,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390109,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
390109,70,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390109,71,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390109,72,19970101,0,0,1,1,1,0,0,0,0,0,1,0
390110,1,20160101,0,0,1,1,1,0,0,0,0,1,0,0
390112,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
390112,70,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390112,71,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390112,72,20070101,0,0,1,1,1,0,0,0,0,0,0,0
390113,1,20200101,0,0,1,1,1,0,0,0,0,1,1,0
390114,1,19980101,0,0,1,1,1,0,0,0,0,1,1,0
390114,70,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390114,71,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390114,72,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390115,1,19980101,0,0,1,1,1,0,0,0,0,1,1,0
390115,70,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390115,71,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390115,72,19980101,0,0,1,1,1,0,0,0,0,0,1,0
390116,1,20020101,0,0,1,1,1,0,0,0,0,1,1,0
390118,1,20020101,0,0,1,1,1,0,0,0,0,1,1,0
390119,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
390119,70,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390119,71,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390119,72,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390121,1,20090101,0,0,1,1,1,0,0,0,0,1,0,0
390122,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
390122,70,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390122,71,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390122,72,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390123,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
390123,70,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390123,71,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390123,72,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390125,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
390125,70,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390125,71,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390125,72,20040101,0,0,1,1,1,0,0,0,0,0,1,0
390126,1,20140101,0,0,1,1,1,0,0,0,0,1,0,0
391001,1,20110701,0,0,1,1,1,0,0,0,0,1,0,0
391002,1,20130101,0,0,1,1,1,0,0,0,0,1,1,0
391003,1,20180101,0,0,1,1,1,0,0,0,0,1,1,0
391004,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391005,1,20070701,0,0,1,1,1,0,0,0,0,1,0,0
391007,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391008,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
391009,1,19970101,0,0,1,1,1,0,0,0,0,1,1,0
391010,1,19990101,0,0,1,1,1,0,0,0,0,1,1,0
391011,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391012,1,19730402,0,0,1,1,1,0,0,0,0,1,1,0
391013,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
391014,1,20000101,0,0,1,1,1,0,0,0,0,1,1,0
391015,1,19890701,0,0,1,1,1,0,0,0,0,1,1,0
391016,1,20030101,0,0,1,1,1,0,0,0,0,1,1,0
391017,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391018,1,19820401,0,0,1,1,1,0,0,0,0,1,1,0
391019,1,20170101,0,0,1,1,1,0,0,0,0,1,0,0
391020,1,20030401,0,0,1,1,1,0,0,0,0,1,1,0
391021,1,20080101,0,0,1,1,1,0,0,0,0,1,0,0
391022,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
391023,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391024,1,19640101,0,0,1,1,1,0,0,0,0,1,1,0
391025,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391026,1,19760101,0,0,1,1,1,0,0,0,0,1,1,0
391027,1,19910701,0,0,1,1,1,0,0,0,0,1,1,0
391028,1,19830701,0,0,1,1,1,0,0,0,0,1,1,0
391029,1,19740101,0,0,1,1,1,0,0,0,0,1,1,0
391030,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
391031,1,20180101,0,0,1,1,1,0,0,0,0,1,1,0
391032,1,19810701,0,0,1,1,1,0,0,0,0,1,1,0
391033,1,19681001,0,0,1,1,1,0,0,0,0,1,1,0
391034,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391035,1,20000101,0,0,1,1,1,0,0,0,0,1,1,0
391036,1,20180701,0,0,1,1,1,0,0,0,0,1,1,0
391037,1,19681001,0,0,1,1,1,0,0,0,0,1,1,0
391038,1,19770101,0,0,1,1,1,0,0,0,0,1,1,0
391039,1,19721001,0,0,1,1,1,0,0,0,0,1,1,0
391040,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
391041,1,19790101,0,0,1,1,1,0,0,0,0,1,1,0
391042,1,20120101,0,0,1,1,1,0,0,0,0,1,0,0
391043,1,19680101,0,0,1,1,1,0,0,0,0,1,1,0
391044,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
391045,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
391046,1,19860701,0,0,1,1,1,0,0,0,0,1,1,0
391047,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391048,1,19880701,0,0,1,1,1,0,0,0,0,1,1,0
391049,1,19801121,0,0,1,1,1,0,0,0,0,1,1,0
391050,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
391051,1,19750401,0,0,1,1,1,0,0,0,0,1,1,0
391052,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391054,1,20190601,0,0,1,1,1,0,0,0,0,1,1,0
391055,1,19900101,0,0,1,1,1,0,0,0,0,1,1,0
391056,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391057,1,20200101,0,0,1,1,1,0,0,0,0,1,0,0
391058,1,20080101,0,0,1,1,1,0,0,0,0,1,0,0
391059,1,19860101,0,0,1,1,1,0,0,0,0,1,1,0
391060,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
391061,1,20090601,0,0,1,1,1,0,0,0,0,1,0,0
391062,1,20180701,0,0,1,1,1,0,0,0,0,1,1,0
391063,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391064,1,20180101,0,0,1,1,1,0,0,0,0,1,0,0
391065,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
391066,1,20140101,0,0,1,1,1,0,0,0,0,1,1,0
391067,1,19710101,0,0,1,1,1,0,0,0,0,1,1,0
391068,1,19781001,0,0,1,1,1,0,0,0,0,1,1,0
391069,1,19770101,0,0,1,1,1,0,0,0,0,1,1,0
391070,1,19770101,0,0,1,1,1,0,0,0,0,1,1,0
391071,1,20100101,0,0,1,1,1,0,0,0,0,1,0,0
391072,1,19840601,0,0,1,1,1,0,0,0,0,1,1,0
391073,1,20200101,0,0,1,1,1,0,0,0,0,1,0,0
391074,1,19980101,0,0,1,1,1,0,0,0,0,1,1,0
391075,1,19760101,0,0,1,1,1,0,0,0,0,1,1,0
391076,1,20180701,0,0,1,1,1,0,0,0,0,1,1,0
391077,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391078,1,19870901,0,0,1,1,1,0,0,0,0,1,1,0
391079,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
391080,1,19821201,0,0,1,1,1,0,0,0,0,1,1,0
391081,1,20150701,0,0,1,1,1,0,0,0,0,1,1,0
391082,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
391083,1,19750101,0,0,1,1,1,0,0,0,0,1,1,0
391084,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391085,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391086,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391087,1,19760501,0,0,1,1,1,0,0,0,0,1,1,0
391088,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391089,1,19880701,0,0,1,1,1,0,0,0,0,1,1,0
391090,1,20200101,0,0,1,1,1,0,0,0,0,1,1,0
391091,1,19880101,0,0,1,1,1,0,0,0,0,1,1,0
391092,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391093,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391094,1,19920901,0,0,1,1,1,0,0,0,0,1,1,0
391095,1,19791001,0,0,1,1,1,0,0,0,0,1,1,0
391096,1,19870701,0,0,1,1,1,0,0,0,0,1,1,0
391097,1,19740101,0,0,1,1,1,0,0,0,0,1,1,0
391098,1,20091001,0,0,1,1,1,0,0,0,0,1,0,0
391099,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
391100,1,20130101,0,0,1,1,1,0,0,0,0,1,1,0
391101,1,19790101,0,0,1,1,1,0,0,0,0,1,1,0
391102,1,20150701,0,0,1,1,1,0,0,0,0,1,1,0
391103,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
391105,1,19900701,0,0,1,1,1,0,0,0,0,1,1,0
391106,1,19940701,0,0,1,1,1,0,0,0,0,1,1,0
391107,1,19960701,0,0,1,1,1,0,0,0,0,1,1,0
391108,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391109,1,19790101,0,0,1,1,1,0,0,0,0,1,1,0
391110,1,19710101,0,0,1,1,1,0,0,0,0,1,1,0
391111,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391112,1,20170101,0,0,1,1,1,0,0,0,0,1,1,0
391113,1,19770701,0,0,1,1,1,0,0,0,0,1,1,0
391114,1,20140101,0,0,1,1,1,0,0,0,0,1,1,0
391115,1,19870701,0,0,1,1,1,0,0,0,0,1,1,0
391116,1,20110101,0,0,1,1,1,0,0,0,0,1,0,0
391117,1,20140701,0,0,1,1,1,0,0,0,0,1,1,0
391118,1,19800101,0,0,1,1,1,0,0,0,0,1,1,0
391119,1,19870701,0,0,1,1,1,0,0,0,0,1,1,0
391120,1,20150101,0,0,1,1,1,0,0,0,0,1,1,0
391121,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
391122,1,20080101,0,0,1,1,1,0,0,0,0,1,0,0
391123,1,19750101,0,0,1,1,1,0,0,0,0,1,1,0
391124,1,19880101,0,0,1,1,1,0,0,0,0,1,1,0
391125,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
391126,1,19820901,0,0,1,1,1,0,0,0,0,1,1,0
391127,1,19810401,0,0,1,1,1,0,0,0,0,1,1,0
391128,1,20200101,0,0,1,1,1,0,0,0,0,1,1,0
391129,1,19850301,0,0,1,1,1,0,0,0,0,1,1,0
391130,1,19870101,0,0,1,1,1,0,0,0,0,1,1,0
391131,1,20150101,0,0,1,1,1,0,0,0,0,1,1,0
391132,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
391133,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
391134,1,19750701,0,0,1,1,1,0,0,0,0,1,1,0
391135,1,20160701,0,0,1,1,1,0,0,0,0,1,1,0
391136,1,19781201,0,0,1,1,1,0,0,0,0,1,1,0
391137,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
391138,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391139,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391140,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
391141,1,19710701,0,0,1,1,1,0,0,0,0,1,1,0
391142,1,19900101,0,0,1,1,1,0,0,0,0,1,1,0
391143,1,19970101,0,0,1,1,1,0,0,0,0,1,1,0
391144,1,20050401,0,0,1,1,1,0,0,0,0,1,1,0
391145,1,19810401,0,0,1,1,1,0,0,0,0,1,1,0
391146,1,19910101,0,0,1,1,1,0,0,0,0,1,1,0
391147,1,19880701,0,0,1,1,1,0,0,0,0,1,1,0
391148,1,20130101,0,0,1,1,1,0,0,0,0,1,0,0
391149,1,19790701,0,0,1,1,1,0,0,0,0,1,1,0
391150,1,20070701,0,0,1,1,1,0,0,0,0,1,0,0
391151,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391152,1,19850101,0,0,1,1,1,0,0,0,0,1,1,0
391153,1,19980101,0,0,1,1,1,0,0,0,0,1,1,0
391154,1,20110701,0,0,1,1,1,0,0,0,0,1,0,0
391155,1,19690401,0,0,1,1,1,0,0,0,0,1,1,0
391156,1,19880401,0,0,1,1,1,0,0,0,0,1,1,0
391157,1,20190701,0,0,1,1,1,0,0,0,0,1,1,0
391158,1,19950101,0,0,1,1,1,0,0,0,0,1,1,0
391159,1,20060701,0,0,1,1,1,0,0,0,0,1,1,0
391160,1,19880101,0,0,1,1,1,0,0,0,0,1,1,0
391161,1,19880101,0,0,1,1,1,0,0,0,0,1,1,0
391162,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391163,1,20080101,0,0,1,1,1,0,0,0,0,1,0,0
391164,1,19680701,0,0,1,1,1,0,0,0,0,1,1,0
391165,1,20020101,0,0,1,1,1,0,0,0,0,1,1,0
391166,1,20120901,0,0,1,1,1,0,0,0,0,1,1,0
391167,1,19680701,0,0,1,1,1,0,0,0,0,1,1,0
391168,1,20140101,0,0,1,1,1,0,0,0,0,1,1,0
391169,1,20190101,0,0,1,1,1,0,0,0,0,1,1,0
391170,1,19690101,0,0,1,1,1,0,0,0,0,1,1,0
391171,1,19830701,0,0,1,1,1,0,0,0,0,1,1,0
391172,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391173,1,19970101,0,0,1,1,1,0,0,0,0,1,1,0
391174,1,20010101,0,0,1,1,1,0,0,0,0,1,1,0
391175,1,19710101,0,0,1,1,1,0,0,0,0,1,1,0
391176,1,19910701,0,0,1,1,1,0,0,0,0,1,1,0
391177,1,19710101,0,0,1,1,1,0,0,0,0,1,1,0
391178,1,19920301,0,0,1,1,1,0,0,0,0,1,1,0
391179,1,20100701,0,0,1,1,1,0,0,0,0,1,0,0
391180,1,19870101,0,0,1,1,1,0,0,0,0,1,1,0
391181,1,20040101,0,0,1,1,1,0,0,0,0,1,1,0
391182,1,19860101,0,0,1,1,1,0,0,0,0,1,1,0
391183,1,19991001,0,0,1,1,1,0,0,0,0,1,1,0
391184,1,20060101,0,0,1,1,1,0,0,0,0,1,1,0
391185,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391186,1,19790101,0,0,1,1,1,0,0,0,0,1,1,0
391187,1,19710901,0,0,1,1,1,0,0,0,0,1,1,0
391188,1,19841001,0,0,1,1,1,0,0,0,0,1,1,0
391189,1,19900601,0,0,1,1,1,0,0,0,0,1,1,0
391190,1,19871001,0,0,1,1,1,0,0,0,0,1,1,0
391191,1,19820401,0,0,1,1,1,0,0,0,0,1,1,0
391192,1,19690101,0,0,1,1,1,0,0,0,0,1,1,0
391193,1,19710101,0,0,1,1,1,0,0,0,0,1,1,0
391194,1,20180101,0,0,1,1,1,0,0,0,0,1,1,0
391195,1,19710301,0,0,1,1,1,0,0,0,0,1,1,0
391196,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
391197,1,19990101,0,0,1,1,1,0,0,0,0,1,1,0
391198,1,19850701,0,0,1,1,1,0,0,0,0,1,1,0
391199,1,19861101,0,0,1,1,1,0,0,0,0,1,1,0
391200,1,20180701,0,0,1,1,1,0,0,0,0,1,1,0
391201,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391202,1,19850101,0,0,1,1,1,0,0,0,0,1,1,0
391203,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391204,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391205,1,20160101,0,0,1,1,1,0,0,0,0,1,0,0
391206,1,20050101,0,0,1,1,1,0,0,0,0,1,1,0
391208,1,19880101,0,0,1,1,1,0,0,0,0,1,1,0
391209,1,19700201,0,0,1,1,1,0,0,0,0,1,1,0
391210,1,19870601,0,0,1,1,1,0,0,0,0,1,1,0
391211,1,19820101,0,0,1,1,1,0,0,0,0,1,1,0
391212,1,19900101,0,0,1,1,1,0,0,0,0,1,1,0
391213,1,19871114,0,0,1,1,1,0,0,0,0,1,1,0
391214,1,20050701,0,0,1,1,1,0,0,0,0,1,1,0
391215,1,19900501,0,0,1,1,1,0,0,0,0,1,1,0
391216,1,19920101,0,0,1,1,1,0,0,0,0,1,1,0
391217,1,19711001,0,0,1,1,1,0,0,0,0,1,1,0
391218,1,19780701,0,0,1,1,1,0,0,0,0,1,1,0
391219,1,20140101,0,0,1,1,1,0,0,0,0,1,1,0
391220,1,19790701,0,0,1,1,1,0,0,0,0,1,1,0
391221,1,20070101,0,0,1,1,1,0,0,0,0,1,0,0
391222,1,19890101,0,0,1,1,1,0,0,0,0,1,1,0
391223,1,20020101,0,0,1,1,1,0,0,0,0,1,1,0
391224,1,19930101,0,0,1,1,1,0,0,0,0,1,1,0
391225,1,20180101,0,0,1,1,1,0,0,0,0,1,1,0
391226,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391227,1,19810101,0,0,1,1,1,0,0,0,0,1,1,0
391228,1,20050701,0,0,1,1,1,0,0,0,0,1,1,0
391229,1,19700101,0,0,1,1,1,0,0,0,0,1,1,0
391230,1,19810701,0,0,1,1,1,0,0,0,0,1,1,0
391231,1,20010101,0,0,1,1,1,0,0,0,0,1,1,0
391232,1,20160101,0,0,1,1,1,0,0,0,0,1,1,0
391233,1,19660901,0,0,1,1,1,0,0,0,0,1,1,0
391234,1,19810101,0,0,1,1,1,0,0,0,0,1,1,0
